Date,Gross_Return_1N,TC_Drag_1N,Net_Return_1N,Cumulative_Net_Wealth_1N,Gross_Return_MinVar,TC_Drag_MinVar,Net_Return_MinVar,Cumulative_Net_Wealth_MinVar,Gross_Return_NominalCVaR,TC_Drag_NominalCVaR,Net_Return_NominalCVaR,Cumulative_Net_Wealth_NominalCVaR,Gross_Return_FiniteRegime,TC_Drag_FiniteRegime,Net_Return_FiniteRegime,Cumulative_Net_Wealth_FiniteRegime,Gross_Return_RobustSIP,TC_Drag_RobustSIP,Net_Return_RobustSIP,Cumulative_Net_Wealth_RobustSIP
1995-12-26,0.01832486456272253,8.371718256101307e-6,0.01831649284446643,1.2783131187121826,0.03353841966478277,0.0003259125516281152,0.033212507113154655,1.3221287654707539,0.036198404182044897,0.0002309233964003794,0.03596748078564452,1.34300936927848,0.02941763741979453,0.0001416287853519607,0.029276008634442567,1.3355993506986505,0.020792639436871818,0.0002473330330813674,0.020545306403790452,1.3435219226158137
1996-01-25,0.00719523039563863,1.1678606315855296e-5,0.0071835517893227745,1.2874959472034224,0.015955675387456347,3.653910666024415e-5,0.015919136280796102,1.3431759134690433,0.018640955940442794,5.377925953315746e-5,0.018587176680909635,1.3679721217093759,0.017587600762758004,0.00013532776530172144,0.017452272997456282,1.3589085951822686,0.009130526299647723,2.668630711192166e-5,0.0091038399925358,1.3557531312257722
1996-02-26,0.05341679454931314,1.0672365771289429e-5,0.05340612218354185,1.3562561130705832,0.0395493227510062,0.0001381651166726223,0.039411157634333574,1.3961120311254118,0.03577740604408208,0.00015546512623885496,0.03562194091784323,1.416701943806164,0.034136649522859,0.00021541787172035026,0.033921231651138646,1.4050044484321695,0.03557744905489035,0.0001546607518985162,0.03542278830299184,1.403777687384301
1996-03-26,0.01821680104316714,9.792602920389762e-6,0.018207008440246752,1.3809494795683956,0.014784603532724816,4.8695165549188386e-5,0.014735908367175627,1.4166850100863873,0.018352544787595182,0.00013024216239476254,0.01822230262520042,1.4425175153559098,0.008928726489492167,6.163006364888964e-5,0.008867096425843277,1.4174627583551562,0.013836601671969762,9.686105010778272e-5,0.013739740621861979,1.4230652286997187
1996-04-25,0.01231346987576587,1.4244149381706038e-5,0.012299225726384163,1.39793408893434,-0.0012394461629328113,5.2096342832130215e-5,-0.0012915425057649416,1.4148553011785807,-0.0034203318215515477,0.00016407203712340957,-0.0035844038586749574,1.4373469500076619,0.004678914318863692,0.000338616004065218,0.004340298314798474,1.4236149695765346,-0.0002287094049038263,0.00037142316194465843,-0.0006001325668484848,1.4222112009112264
1996-05-24,0.046181717559437896,1.24904078878656e-5,0.04616922715155003,1.4624756254292444,0.041130727698070135,5.531707435576864e-5,0.041075410623714365,1.4729710636476299,0.043641838847851666,0.0001656232660425896,0.04347621558180908,1.4998373558720508,0.035607915908804744,0.00017140428006350757,0.03543651162874124,1.4740629180007834,0.0456294739657932,0.0002909169906144924,0.045338556975178704,1.4866922044744775
1996-06-25,-0.016737076606792023,1.0562372492130837e-5,-0.016747638979284152,1.4379826116385526,-0.021603567207293506,3.1358084087097325e-5,-0.021634925291380603,1.4411034447292481,-0.017545388824545594,4.3410649032155534e-5,-0.01758879947357775,1.4734570173766364,-0.02696632041561997,0.00015246106613935067,-0.02711878148175932,1.4340881278371558,-0.014589664954267945,0.0002696163761862453,-0.01485928133045419,1.464601026756398
1996-07-25,-0.06825792811853171,1.2499962202869426e-5,-0.06827042808073458,1.3398109231693358,-0.05562841748856828,3.434189556386172e-5,-0.05566275938413214,1.36088765043764,-0.05738320289870369,9.705521440993711e-5,-0.05748025811311363,1.3887623276992487,-0.05076996359130992,0.00015453881426275164,-0.05092450240557267,1.3610579035213093,-0.0664983956917986,3.5809694034836026e-5,-0.06653420538583345,1.3671549612338854
1996-08-23,0.056137974738189156,1.0737701664714877e-5,0.05612723703652444,1.4150108084381858,0.05051361259655085,9.29087971298949e-5,0.05042070379942096,1.429504563564646,0.05329617245079388,0.00022786806440400233,0.053068304386389875,1.4624615896259439,0.05028830555363184,0.00021181858859476807,0.050076486965037074,1.4292149018856546,0.057333741935127636,0.0005535262768117503,0.05678021565831588,1.4447823147710819
1996-09-24,0.030459270192013665,1.038280402595137e-5,0.030448887387987716,1.4580963131971056,0.020166393121893833,3.201202717413671e-5,0.020134381094719697,1.4582867532240975,0.018630615502249093,5.37148567016811e-5,0.01857690064554741,1.4896295932743544,0.025032195438253746,0.0001530833352391068,0.02487911210301464,1.464772499648967,0.017063652104636784,0.00016083133077946722,0.016902820773857317,1.469203211294896
1996-10-23,0.01674252681135946,1.075562277050814e-5,0.016731771188588953,1.4824928470804448,0.01968271312394787,5.7498439497781644e-5,0.01962521468445009,1.48690594382761,0.013082306262049537,0.00012949565477710814,0.012952810607272429,1.5089244832710256,0.021223587697831725,7.930040643292067e-5,0.021144287291398806,1.495744070198085,0.025805477826250867,7.259665529289927e-5,0.025732881170957966,1.5070100429471376
1996-11-21,0.03789289734437862,1.0569839181954532e-5,0.03788232750519666,1.5386531266376577,0.038795802124893086,3.487763997916486e-5,0.038760924484913924,1.5445397928324816,0.04339315741443128,0.00010704592449398178,0.0432861114899373,1.574239956683791,0.04759822214490983,0.00011229031603168139,0.04748593182887815,1.5667708711489599,0.04686484379682199,6.81383386535115e-5,0.046796705458168476,1.5775331480494366
1996-12-23,0.005863085432234572,8.985660017030632e-6,0.0058540997722175405,1.5476605555558292,0.00336210608864973,4.223635229489804e-5,0.003319869736354832,1.5496674637473018,0.004987713121604953,8.070950862440097e-5,0.004907003612980552,1.5819647578389369,0.005860490265828355,0.0001412494899502042,0.005719240775878151,1.575731611001693,0.0032108676632713884,5.467161598532764e-5,0.003156196047286061,1.582512151935773
1997-01-23,0.04366612924754887,1.0726504044228178e-5,0.04365540274350464,1.615224300418855,0.026979277272279,6.584856065362072e-5,0.02691342871162538,1.59137432855959,0.030188290470203105,0.00021250322140278826,0.029975787248800317,1.6293853968550167,0.02818765141888635,0.0002374527739380833,0.027950198644948267,1.6197736225403145,0.029418701344142484,4.728728844624701e-5,0.029371414055696238,1.6289927715984494
1997-02-25,0.028161645423247617,1.0548711244722827e-5,0.028151096712002895,1.6606946359115233,0.026003693342707246,4.2923545512067534e-5,0.02596076979719518,1.6326876311644916,0.03220649002288489,0.00018386408989207417,0.03202262593299282,1.6815625959191858,0.03457797674694407,1.6454367830777212e-5,0.034561522379113294,1.6757554648448392,0.04723424188636627,0.00011055550694383079,0.047123686379422436,1.7057569160816008
1997-03-26,-0.02304628505615669,1.5967634510728892e-5,-0.023062252690667417,1.6223952765760958,-0.01491791476620008,7.865617604585603e-5,-0.014996570942245937,1.6082029152772057,-0.011028345090737024,0.00012788465856811547,-0.011156229749305139,1.6628026972612733,-0.011120524698655765,0.00010603461629985117,-0.011226559314955616,1.6569424967213975,-0.028899007455673642,6.918991279385883e-5,-0.0289681973684675,1.6563442130739208
1997-04-25,-0.03358842533142403,1.3693899937165354e-5,-0.0336021192313612,1.5678793570521885,-0.05450332825259541,6.68639142008399e-5,-0.05457019216679625,1.5204429731473266,-0.051695676164352444,0.000123465237438989,-0.05181914140179143,1.5766376891686111,-0.05144478011813636,3.278091020004157e-5,-0.0514775610283364,1.5716471382259776,-0.03836362624956735,0.0001361039271097504,-0.0384997301766771,1.5925754077908743
1997-05-27,0.0976943360579583,1.3143805922662701e-5,0.09768119225203563,1.721031681956401,0.07928892013775579,0.00010207512657650969,0.07918684501117929,1.6408420552102805,0.078410181911303,0.00013506515823378095,0.07827511675306922,1.7000491883655735,0.08265664953704777,0.00018693854301572106,0.08246971099403204,1.7012604235000715,0.07450230709104377,0.0002345437438660517,0.07426776334717772,1.710852421289222
1997-06-25,0.03565012806031631,1.1936379022527906e-5,0.035638191681293785,1.7823661389275427,0.0372756327490158,4.6942259089633454e-5,0.037228690489926164,1.7019284562265584,0.027611825734811246,0.0001373007627747524,0.027474524972036493,1.7467572322450138,0.03237619439252559,1.2844274203398949e-5,0.03236335011832219,1.7563189102282495,0.03464998942905795,2.8944583460904383e-5,0.03462104484559704,1.7700839196908744
1997-07-25,0.049785886674273305,1.2071616989332162e-5,0.049773815057283975,1.8710813014908876,0.041657180894853374,5.415000932095803e-5,0.04160303088553242,1.7727338383559184,0.044742407270942586,0.00016463231766474,0.044577774953277846,1.8246237830420424,0.040581430896338144,6.401683159351568e-5,0.04051741406474463,1.8274804107437086,0.043724193110919796,0.00018173888040898324,0.04354245423051081,1.8471577177481773
1997-08-25,-0.006645760960362623,1.3087254363904875e-5,-0.006658848214726528,1.8586220551068469,-0.004040447566911465,7.294763514157702e-5,-0.0041133952020530416,1.7654418834907082,0.0007148690085940768,0.00014763313203558176,0.000567235876558495,1.8256587751130058,-0.006755366051826361,5.6276364202034946e-5,-0.006811642416028396,1.8150322676634258,0.0032556374901493434,7.627201793914769e-5,0.003179365472210196,1.8530305072177122
1997-09-24,0.027734704507352603,1.5885659709448905e-5,0.027718818847643153,1.9101408631585879,0.02877990697941235,7.286618941311398e-5,0.028707040789999236,1.8161224956524489,0.012604707473155674,9.062682482853853e-5,0.012514080648327135,1.848505216261096,0.02439445787237804,0.00018062224223926217,0.024213835630138777,1.8589811606560258,0.024145407372628824,0.00028311135504748263,0.02386229601758134,1.8972480697105503
1997-10-23,3.684419551142071e-5,1.2819459642237764e-5,2.4024735869182943e-5,1.9101867537882982,0.006354814819796051,6.786379460918779e-5,0.006286951025186863,1.827540368838356,0.0013974066854300915,0.00015353808586732358,0.001243868599562768,1.8508045138557312,0.00763782883022901,4.4709523909862164e-5,0.007593119306319148,1.8730966263970867,-0.0013156294766176746,0.00014728954709908199,-0.0014629190237167567,1.8944725494166608
1997-11-21,-0.01128416461461279,1.6443760459252398e-5,-0.011300608375072043,1.8886004813604864,-0.019010509942210985,5.852004439094842e-5,-0.019069029986601933,1.7926909467432517,-0.032419526625520834,0.00024593741989497285,-0.03266546404541581,1.7903471255532835,-0.032634422564464916,0.00011122027612452798,-0.032745642840589444,1.8117608732631747,-0.02389634419714326,5.560113846423005e-5,-0.02395194533560749,1.849096246473224
1997-12-24,-0.028821313708036422,2.179712337381433e-5,-0.028843110831410237,1.8341273683603512,-0.018526835130893482,9.76938123879368e-5,-0.01862452894328142,1.7593029223192735,-0.023054065054197603,0.00021672716399846636,-0.02327079221819607,1.7486843295960883,-0.019549672934626394,0.00024785638004352494,-0.01979752931466992,1.775892484263575,0.004077064394769625,0.0007029187539339729,0.003374145640835652,1.855335366512747
1998-01-27,0.021016384192488857,2.0887798580932446e-5,0.020995496393907926,1.8726357829087286,-0.001012903699933343,0.000134771152309391,-0.0011476748522427339,1.7572838145978504,0.010401681229056825,0.00021525167740065512,0.01018642955165617,1.766497179327604,-0.0044482864490831275,0.0002668322576572004,-0.004715118706740328,1.7675189403898643,0.00812752693182861,1.542422054641921e-5,0.00811210271128219,1.870386037569773
1998-02-26,0.07917347006005082,1.4145035202386976e-5,0.07915932502484843,2.020872367501162,0.06657771917078992,0.00010114192372165125,0.06647657724706826,1.8741020278439873,0.05276492865691762,0.00016490320421304986,0.05260002545270457,1.8594149759223668,0.06332661294324637,0.00028655733030973177,0.06304005561293664,1.8789434326889602,0.049711032543650946,0.00016149054022574717,0.0495495420034252,1.9630628091009563
