Window,Date,Food,Beer,Smoke,Games,Books,Hshld,Clths,Hlth,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal,Oil,Util,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin,Other
94,2002-09-26,0.06833852027032661,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.009968254992151057,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.021693224737522315,0.0
95,2002-10-25,0.15,0.0,0.15,0.0,0.06015570893821148,0.0,0.0,0.0,0.07705594059772877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.11278835046405977,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
96,2002-11-25,0.15,0.0,0.15,0.0,0.11919853697332851,0.0,0.0,0.0,0.0038584043328399676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12694305869383155,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
97,2002-12-26,0.15,0.0,0.15,0.0,0.016276381827131255,0.0,0.0,0.0,0.12122702284019676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09613264360978085,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.01636395172289112,0.0
98,2003-01-28,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.12452818304923532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09783462295492233,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.02763719399584238,0.0
99,2003-02-27,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.12490669049376782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09786410813628989,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.027229201369942304,0.0
100,2003-03-28,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.12527039771387807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09789244040162459,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.026837161884497366,0.0
101,2003-04-29,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.12519519252658187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09788658202652724,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0269182254468909,0.0
102,2003-05-29,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1227274597169721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09769434921708298,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.029578191065944903,0.0
103,2003-06-27,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.12108030774025312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09756603846527334,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.03135365379447356,0.0
104,2003-07-29,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1201816701334631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09749603589807775,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.03232229396845916,0.0
105,2003-08-27,0.15,0.0,0.15,0.0,0.05113136822341942,0.0,0.0,0.0,0.10694272568675633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09192590608982423,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
106,2003-09-26,0.0,0.1335680877462852,0.12061190277075914,0.0,0.09044711836889405,0.038186729335104606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.03147366775754023,0.017423293715145862,0.0,0.0,0.0,0.0,0.11828920030627095,0.15,0.0,0.0,0.15,0.0
107,2003-10-27,0.0,0.1266265793378316,0.113048624052326,0.0,0.1022103418452552,0.04799068765103907,0.0,0.029096328040998203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.019888631141858643,0.0,0.0,0.0,0.0,0.11113880793069099,0.15,0.0,0.0,0.15,0.0
108,2003-11-25,0.0,0.14520720992431832,0.117147164432319,0.0,0.08685695240909774,0.03597365507326434,0.0,0.03303802775115108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.012223600135863794,0.0,0.0,0.0,0.0,0.11955339027398568,0.15,0.0,0.0,0.15,0.0
109,2003-12-26,0.0,0.15,0.11712334416982627,0.0,0.09323195996177276,0.026535743611985265,0.0,0.039269173545313014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.006532055839752653,0.0,0.0,0.0,0.0,0.11730772287134997,0.15,0.0,0.0,0.15,0.0
110,2004-01-28,0.0,0.15,0.11688877403662913,0.0,0.10886741720209168,0.01967351106164446,0.0,0.04039583828719184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0030403145331444306,0.0,0.0,0.0,0.0,0.11113414487929878,0.15,0.0,0.0,0.15,0.0
111,2004-02-27,0.0,0.15,0.12648773055361187,0.0,0.14979934417798363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.00989737297851173,0.0,0.0,0.0,0.0,0.08912319875672439,0.15,0.0,0.024692353533168156,0.15,0.0
112,2004-03-29,0.0,0.15,0.12756194670560966,0.0,0.11760186623540476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003219070873005284,0.0,0.0,0.0,0.15,0.0,0.0,0.012294119205627509,0.0,0.0,0.0,0.0,0.09157086874641178,0.15,0.0,0.04775212823394097,0.15,0.0
113,2004-04-28,0.0,0.15,0.127393102027057,0.0,0.11778489405776241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030949681197557015,0.0,0.0,0.0,0.15,0.0,0.0,0.01232136176614998,0.0,0.0,0.0,0.0,0.09152373159448714,0.15,0.0,0.04788194243478757,0.15,0.0
114,2004-05-27,0.0,0.15,0.12733123915758388,0.0,0.11788463045719368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003197909163909701,0.0,0.0,0.0,0.15,0.0,0.0,0.01244710515710215,0.0,0.0,0.0,0.0,0.09123130120171002,0.15,0.0,0.04790781486250043,0.15,0.0
115,2004-06-29,0.0,0.15,0.12704064643337215,0.0,0.11817738322463653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002883265748827898,0.0,0.0,0.0,0.15,0.0,0.0,0.012415167900789217,0.0,0.0,0.0,0.0,0.09133753411023311,0.15,0.0,0.04814600258214103,0.15,0.0
116,2004-07-29,0.0,0.15,0.12688080865021728,0.0,0.11835759587036059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002797340705044075,0.0,0.0,0.0,0.15,0.0,0.0,0.01246557241922009,0.0,0.0,0.0,0.0,0.09123440251457933,0.15,0.0,0.04826427984057864,0.15,0.0
117,2004-08-27,0.0,0.15,0.12792741863960644,0.0,0.11734871625477271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004137268345606867,0.0,0.0,0.0,0.15,0.0,0.0,0.012741823605278344,0.0,0.0,0.0,0.0,0.09046856776714293,0.15,0.0,0.04737620538759278,0.15,0.0
118,2004-09-28,0.0,0.15,0.12836440763297868,0.0,0.11715163902304626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714798471557873,0.0,0.0,0.0,0.15,0.0,0.0,0.01365127305137989,0.0,0.0,0.0,0.0,0.08826126260305432,0.15,0.0,0.04685661921798297,0.15,0.0
119,2004-10-27,0.0,0.15,0.1292808956683714,0.0,0.12548630999402327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07914016406733414,0.0,0.0,0.15,0.0,0.0,0.02491388750003706,0.0,0.0,0.0,0.0,0.04117874277023413,0.15,0.0,0.0,0.15,0.0
120,2004-11-26,0.0,0.15,0.13036538095305192,0.0,0.11918149247840315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08409669768285145,0.0,0.0,0.15,0.0,0.0,0.02824085215675668,0.0,0.0,0.0,0.0,0.03811557672893683,0.15,0.0,0.0,0.15,0.0
121,2004-12-28,0.0,0.15,0.130311910805983,0.0,0.11949067192839424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083856544582503,0.0,0.0,0.15,0.0,0.0,0.028110907286871323,0.0,0.0,0.0,0.0,0.038229965396248435,0.15,0.0,0.0,0.15,0.0
122,2005-01-27,0.0,0.15,0.13023574330853557,0.0,0.1199182608939839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835467909875919,0.0,0.0,0.15,0.0,0.0,0.02818663039220331,0.0,0.0,0.0,0.0,0.03811257441768532,0.15,0.0,0.0,0.15,0.0
123,2005-02-28,0.0,0.15,0.13044419656847533,0.0,0.11871092624584036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08448806565874964,0.0,0.0,0.15,0.0,0.0,0.0287338534061495,0.0,0.0,0.0,0.0,0.03762295812078518,0.15,0.0,0.0,0.15,0.0
124,2005-03-30,0.0,0.15,0.13776306865901622,0.0,0.018056418620042456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04382126736451308,0.0,0.0,0.15,0.0,0.0,0.022988191145054196,0.0,0.11272103101718936,0.0,0.0,0.015390708142821488,0.15,0.0,0.04925931505136329,0.15,0.0
125,2005-04-28,0.0,0.15,0.1376577314335593,0.0,0.018164211249986805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043735952373249676,0.0,0.0,0.15,0.0,0.0,0.022961119859090592,0.0,0.11283887524389483,0.0,0.0,0.015276939972406967,0.15,0.0,0.04936516986781197,0.15,0.0
126,2005-05-27,0.0,0.15,0.13779987209048994,0.0,0.017492794050423588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04358873021188061,0.0,0.0,0.15,0.0,0.0,0.023049905368287497,0.0,0.11320236465564659,0.0,0.0,0.015767482032266193,0.15,0.0,0.04909885159100572,0.15,0.0
127,2005-06-28,0.0,0.15,0.13779382486972186,0.0,0.017515731769113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04359220874659178,0.0,0.0,0.15,0.0,0.0,0.02304660964704862,0.0,0.11319251942890149,0.0,0.0,0.01575020718559,0.15,0.0,0.04910889835303335,0.15,0.0
128,2005-07-28,0.0,0.15,0.13775551564821734,0.0,0.01758691172461294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04357714285175651,0.0,0.0,0.15,0.0,0.0,0.023033546628558325,0.0,0.11320362481861009,0.0,0.0,0.01568833548061563,0.15,0.0,0.0491549228476291,0.15,0.0
129,2005-08-26,0.0,0.15,0.1388133219505764,0.0,0.024340896157389855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04059955187886719,0.0,0.0,0.15,0.0,0.0,0.0258026431380407,0.0,0.1035955674609977,0.0,0.0,0.02012122304401904,0.15,0.0,0.04672679637010901,0.15,0.0
130,2005-09-27,0.0,0.15,0.12877087774530938,0.0,0.015615584536689143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09358509787780606,0.0,0.0,0.15,0.0,0.0,0.019038466693339622,0.0,0.10149425058274844,0.0,0.0,0.0,0.15,0.0,0.04149572256410724,0.15,0.0
131,2005-10-26,0.0,0.15,0.1287709551252942,0.0,0.015681797118613554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0934144729592413,0.0,0.0,0.15,0.0,0.0,0.019038573172680307,0.0,0.1015360682753768,0.0,0.0,0.0,0.15,0.0,0.04155813334879379,0.15,0.0
132,2005-11-25,0.0,0.15,0.12605633511704656,0.0,0.028003039788268565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11710686717012173,0.0,0.0,0.15,0.0,0.0,0.02202318913815372,0.0,0.0754698607391143,0.0,0.0,0.0,0.15,0.0,0.03134070804729534,0.15,0.0
133,2005-12-27,0.0,0.15,0.12546148046496958,0.0,0.07691958635120033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419936425797734,0.0,0.0,0.15,0.0,0.0,0.016395225402377752,0.0,0.01828528415388721,0.0,0.0,0.0,0.15,0.0,0.02094478104779193,0.15,0.0
134,2006-01-27,0.0,0.15,0.12381551557322898,0.0,0.0561834080061733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13671909335000543,0.0,0.0,0.15,0.0,0.0,0.022171378498791985,0.0,0.04755670235778581,0.0,0.0,0.0,0.15,0.0,0.013553902214014564,0.15,0.0
135,2006-02-28,0.0,0.15,0.1233202526039277,0.0,0.061052059654361314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13912367685002125,0.0,0.0,0.15,0.0,0.0,0.022299229360722053,0.0,0.0431326810103869,0.0,0.0,0.0,0.15,0.0,0.01107210052058075,0.15,0.0
136,2006-03-29,0.0,0.15,0.1288215158930225,0.0,0.015552299232840093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0939280550288987,0.0,0.0,0.15,0.0,0.0,0.01906635105416685,0.0,0.10127370092533489,0.0,0.0,0.0,0.15,0.0,0.04135807786573706,0.15,0.0
137,2006-04-28,0.0,0.15,0.13333802406715117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05487268733342444,0.0,0.0,0.15,0.0,0.0,0.01340919699846459,0.0,0.14278449688611392,0.0,0.0,0.0,0.15,0.0,0.055595594714845945,0.15,0.0
138,2006-05-30,0.0,0.15,0.13336145601743427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055024640278864057,0.0,0.0,0.15,0.0,0.0,0.013372943649507227,0.0,0.14276839355710846,0.0,0.0,0.0,0.15,0.0,0.05547256649708628,0.15,0.0
139,2006-06-28,0.0,0.15,0.1335764766051963,0.0,0.0,0.0,0.0,0.0,0.0,0.00864653499538969,0.0,0.0,0.0,0.0848357666223386,0.0,0.0,0.15,0.0,0.0,0.015562507194270716,0.0,0.11512065732670491,0.0,0.0,0.0,0.15,0.0,0.042258057256099775,0.15,0.0
140,2006-07-28,0.0,0.15,0.13342534320869268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054715360029353004,0.0,0.0,0.15,0.0,0.0,0.013810448571185518,0.0,0.14240174503864014,0.0,0.0,0.0,0.15,0.0,0.05564710315212876,0.15,0.0
141,2006-08-28,0.0,0.15,0.1333741455205845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054383917430024104,0.0,0.0,0.15,0.0,0.0,0.013953778893789102,0.0,0.14241421156847017,0.0,0.0,0.0,0.15,0.0,0.055873946587132,0.15,0.0
142,2006-09-27,0.0,0.0327200790316338,0.06920462191946701,0.05476109697156077,0.15,0.023959540953000784,0.0731778386101383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.09397595502871312,0.0,0.0,0.15,0.0,0.0,0.15,0.052200867485486024,0.0
143,2006-10-26,0.0,0.03272007903163388,0.06920462191946704,0.054761096971560695,0.15,0.0239595409530007,0.07317783861013843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.09397595502871318,0.0,0.0,0.15,0.0,0.0,0.15,0.052200867485486094,0.0
144,2006-11-27,0.0,0.032720079031633834,0.06920462191946693,0.0547610969715607,0.15,0.023959540953000753,0.07317783861013862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0939759550287132,0.0,0.0,0.15,0.0,0.0,0.15,0.052200867485486024,0.0
145,2006-12-27,0.0,0.032720079031633806,0.069204621919467,0.05476109697156083,0.15,0.023959540953000808,0.07317783861013807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.09397595502871291,0.0,0.0,0.15,0.0,0.0,0.15,0.052200867485486024,0.0
146,2007-01-30,0.0,0.03272007903163382,0.06920462191946702,0.05476109697156084,0.15,0.023959540953000777,0.0731778386101385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.09397595502871321,0.0,0.0,0.15,0.0,0.0,0.15,0.05220086748548599,0.0
147,2007-03-01,0.0,0.03272007903163384,0.06920462191946702,0.05476109697156079,0.15,0.023959540953000687,0.07317783861013845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.09397595502871321,0.0,0.0,0.15,0.0,0.0,0.15,0.05220086748548608,0.0
148,2007-03-30,0.0,0.032720079031633854,0.06920462191946702,0.05476109697156074,0.15,0.023959540953000687,0.07317783861013835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.09397595502871317,0.0,0.0,0.15,0.0,0.0,0.15,0.05220086748548601,0.0
149,2007-05-01,0.0,0.030033397144876347,0.06833288894893948,0.05511273973524838,0.15,0.026864065096820707,0.07527233665563306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.09530814233058083,0.0,0.0,0.15,0.0,0.0,0.14789677588948813,0.051179654198413,0.0
150,2007-05-31,0.0,0.03156826189428737,0.06883089811554645,0.054911851016330886,0.15,0.025204750034573852,0.07407577846480852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.09454708187927553,0.0,0.0,0.15,0.0,0.0,0.14909831916234348,0.0517630594328341,0.0
151,2007-06-29,0.0,0.022655230239366584,0.06593893550573879,0.05607842123791946,0.15,0.034840470498522284,0.08102424805202671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.09896659564841793,0.0,0.0,0.15,0.0,0.0,0.14212090096974497,0.04837519784826323,0.0
152,2007-07-31,0.15,0.09236235604192031,0.06042213254763922,0.06524269737760373,0.06875372772355771,0.15,0.15,0.0,0.0,0.015037494737878023,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02815366254835696,0.0,0.043634947245135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263929817779089,0.0,0.0
153,2007-08-29,0.15,0.10659610754712014,0.05210920873303684,0.027235484874967318,0.0,0.15,0.05356746258568005,0.0,0.0,0.022447834063743507,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.03777677397015981,0.04706305554661978,0.013821726926267059,0.0,0.0,0.0,0.10883282542034704,0.08054952033205887,0.0,0.0,0.0,0.0,0.0
154,2007-09-28,0.15,0.1320950905263002,0.0456682216709448,0.0,0.0,0.15,0.0,0.13479303192979966,0.0,0.034391205817134785,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.06300068916041879,0.1093369304826847,0.0,0.0,0.0,0.0,0.03071483041271715,0.0,0.0,0.0,0.0,0.0,0.0
155,2007-10-29,0.15,0.15,0.0,0.0,0.02237702366552793,0.15,0.0,0.1069802486674354,0.0,0.008957555501661862,0.0,0.0,0.0,0.0,0.0,0.0,0.11554146910092215,0.050729300177141924,0.09541440288731086,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2007-11-28,0.15,0.15,0.0,0.0,0.01488031958153269,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10157357447435882,0.015217329461280224,0.11832877648282826,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2007-12-28,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.1445541897453719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09031538188822184,0.015130428366406268,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2008-01-30,0.0,0.03235713462686488,0.08037948834517845,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686084109005895,0.0,0.15,0.15,0.0,0.06865496612736711,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
159,2008-02-29,0.0,0.14719671414010785,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02959008009357193,0.0021086300580702307,0.15,0.15,0.0,0.02066664027584576,0.0,0.0,0.0,0.013191102271184878,0.03057656464651321,0.00667026851470524,0.0,0.0
160,2008-04-01,0.0,0.0,0.15,0.032121725668539734,0.0,0.15,0.0,0.1311080679209905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.016381986155077074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07038822025539271,0.15,0.0,0.15
161,2008-04-30,0.0,0.0,0.15,0.004583234663649767,0.0,0.14740121724775962,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.03544939328766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06256615480093063,0.15,0.0,0.15
162,2008-05-30,0.0,0.0,0.15,0.017862807384014207,0.0,0.1100155074855873,0.0,0.12735674558876314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.04616352205879428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09860141748284107,0.15,0.0,0.15
163,2008-06-30,0.0,0.15,0.15,0.026919306230308908,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01963767626655729,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053443017503133794,0.15,0.0,0.0
164,2008-07-30,0.0,0.15,0.15,0.06129393742267373,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12086904240993444,0.0,0.0,0.0,0.0,0.0,0.0,0.07287525301876843,0.0,0.14496176714862355,0.0,0.0
165,2008-08-28,0.0,0.15,0.15,0.08880211729041496,0.025222104963572932,0.15,0.0,0.15,0.0,0.010841473746377063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12490164874664136,0.0,0.0,0.0,0.0,0.0,0.0,0.03559409541462804,0.0,0.11463855983836567,0.0,0.0
166,2008-09-29,0.15,0.15,0.09158795470236968,0.0,0.0,0.15,0.0,0.15,0.0,0.06735062908801356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.09106141620961675,0.0,0.0
167,2008-10-28,0.15,0.15,0.07344303888341794,0.0,0.0,0.0,0.0,0.15,0.0,0.14253109075393303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.03402587036264901,0.0,0.15
168,2008-11-26,0.15,0.15,0.11554470102935839,0.0,0.0,0.0,0.0,0.15,0.0,0.10337746621996215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.03107783275067945,0.0,0.15
169,2008-12-29,0.15,0.15,0.15,0.0,0.0,0.04922057692957661,0.0,0.15,0.0,0.009692079494035869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0410873435763875,0.0,0.15
170,2009-01-29,0.15,0.15,0.15,0.0,0.0,0.05396842358077515,0.0,0.15,0.0,0.007614815237107631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0384167611821172,0.0,0.15
171,2009-03-02,0.15,0.15,0.15,0.0,0.0,0.07241120298702498,0.0,0.15,0.0,0.002092569572582193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.025496227440392802,0.0,0.15
172,2009-03-31,0.15,0.15,0.15,0.0,0.0,0.06848774592884918,0.0,0.15,0.0,0.005844321726680276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.025667932344470516,0.0,0.15
173,2009-04-30,0.15,0.15,0.15,0.0,0.0,0.044455137332142076,0.0,0.15,0.0,0.044511664720004396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03052123681353229,0.0,0.0,0.0,0.0,0.0,0.13051196113432126,0.0,0.15
174,2009-06-01,0.15,0.15,0.15,0.0,0.0,0.03134905822775496,0.0,0.15,0.0,0.0512949458502058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022540246292674655,0.0,0.0,0.0,0.0,0.0,0.14481574962936458,0.0,0.15
175,2009-06-30,0.15,0.15,0.15,0.0,0.0,0.06078591383824093,0.0,0.15,0.0,0.006487435504874649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0327266506568844,0.0,0.15
176,2009-07-30,0.15,0.15,0.15,0.0,0.0,0.06850082662528051,0.0,0.15,0.0,0.007303356327775092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13879174871598668,0.0,0.0,0.0,0.0,0.0,0.035404068330957696,0.0,0.15
177,2009-08-28,0.15,0.15,0.15,0.0,0.0,0.049855729000394255,0.0,0.15,0.0,0.090675026390027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03717610821277428,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.07229313639680446
178,2009-09-29,0.15,0.15,0.15,0.0,0.0,0.03272535358393057,0.0,0.15,0.0,0.04288041697778869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065402684375021,0.0,0.0,0.0,0.0,0.0,0.10899154506325973,0.0,0.15
179,2009-10-28,0.15,0.15,0.15,0.0,0.0,0.04714271704361683,0.0,0.15,0.0,0.016915049882417193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.03594223307396595,0.0,0.15
180,2009-11-27,0.15,0.15,0.15,0.0,0.0,0.04606473616271324,0.0,0.15,0.0,0.018045336450131844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.035889927387154894,0.0,0.15
181,2009-12-29,0.15,0.15,0.15,0.0,0.0,0.04987855727674002,0.0,0.15,0.0,0.08169436002088895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0725985639021928,0.0,0.04582851880017824
182,2010-01-29,0.15,0.15,0.15,0.0,0.0,0.10461101848576541,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.04552395239712006,0.0,0.0998650291171145
