Window,Date,StateIdx,logVIX,Drawdown63,Total_Prob,ESS,Tail_ESS,Min_Euclidean_Dist,In_Convex_Hull
1513,2000-12-18,377,3.6157487740845395,0.20471421898037223,1.0000000000000002,7.112986142656918,1.0,0.026701634854204067,false
1534,2001-01-19,212,3.153939919191318,0.010774432577914328,0.9999999999999998,222.02696025313543,9.05325210764472,0.00527447816413585,true
1534,2001-01-19,377,3.62226320777364,0.20471421898037223,1.0,6.933785176852811,1.0,0.030052331989893377,false
1534,2001-01-19,304,3.4215532269526445,0.09696989320122895,1.0000000000000002,21.09117662647779,1.0,0.009594179580444034,true
1555,2001-02-20,213,3.2194540503945195,0.021548865155828656,0.9999999999999998,182.51374493633065,9.533901469948578,0.0022207300754471773,true
1555,2001-02-20,283,3.4005097918545544,0.09696989320122895,1.0,21.028443228721596,1.0,0.003356406378274305,true
1555,2001-02-20,377,3.6419174471346007,0.20471421898037223,1.0,7.490412734825681,1.0,0.02975766546641259,false
1576,2001-03-21,306,3.460861705674566,0.11851875835705761,1.0000000000000002,10.01726422780631,2.519531658828243,0.0040758264731606455,true
1576,2001-03-21,304,3.460861705674566,0.09696989320122895,1.0,24.00324304216419,1.0,0.0018755135722983444,true
1576,2001-03-21,377,3.6419174471346007,0.20471421898037223,1.0,7.42093717509393,1.0,0.02975766546641259,false
1597,2001-04-20,215,3.2194540503945195,0.04309773031165731,1.0000000000000002,162.0560683680109,8.963994186937374,0.0033795607539621173,true
1597,2001-04-20,304,3.460861705674566,0.09696989320122895,1.0,30.931724654452708,1.0,0.0018755135722983444,true
1597,2001-04-20,377,3.6419174471346007,0.20471421898037223,1.0,7.234242442089397,1.0,0.02975766546641259,false
1618,2001-05-21,148,3.038398308934485,0.0,1.0000000000000002,242.86159165164904,15.48627926274907,0.0008722666339893159,true
1618,2001-05-21,304,3.460861705674566,0.09696989320122895,1.0000000000000002,30.481627238133626,1.0,0.0018755135722983444,true
1618,2001-05-21,378,3.6419174471346007,0.21548865155828656,1.0,6.784370728682332,1.0,0.038262087842552917,false
1639,2001-06-20,176,3.0987502227544965,0.0754210280454003,0.9999999999999999,42.33453879019011,4.733833788857001,0.003208407204390322,true
1639,2001-06-20,304,3.460861705674566,0.09696989320122895,1.0,30.149262714900306,1.0,0.0018755135722983444,true
1639,2001-06-20,378,3.6419174471346007,0.21548865155828656,1.0000000000000002,6.697636010849549,1.0,0.038262087842552917,false
1660,2001-07-20,177,3.1000645715823882,0.08619546062331462,1.0,44.58697058939089,3.3571747689432607,0.005939120752243101,true
1660,2001-07-20,304,3.4615188800885117,0.09696989320122895,1.0,29.645602620492284,1.0,0.0014304644918445401,true
1660,2001-07-20,378,3.6422460343415732,0.21548865155828656,1.0,6.302065919286471,1.0,0.03808603015233119,false
1681,2001-08-20,178,3.1000645715823882,0.09696989320122895,0.9999999999999999,40.83946614761694,1.674948170905128,0.008092024332830317,true
1681,2001-08-20,304,3.4615188800885117,0.09696989320122895,0.9999999999999999,29.349759977444975,1.0,0.0014304644918445401,true
1681,2001-08-20,397,3.702488419092594,0.1939397864024579,1.0,10.63692678654938,1.0,0.00854462837840854,true
1702,2001-09-25,353,3.58316728923675,0.17239092124662925,0.9999999999999998,8.757210815744571,4.854445687077211,0.0049551215194639205,true
1702,2001-09-25,304,3.4632643395578078,0.09696989320122895,1.0,31.138165849404878,1.111995371581811,0.0004512375082350706,true
1702,2001-09-25,398,3.703070238915693,0.20471421898037223,1.0,9.004928811254855,1.0,0.01643268075060546,false
1723,2001-10-24,283,3.4033128647183366,0.09696989320122895,1.0,45.395775525305595,1.995216722198812,0.005498876521959174,true
1723,2001-10-24,398,3.703070238915693,0.20471421898037223,1.0,9.747739203518151,1.0,0.01643268075060546,false
1723,2001-10-24,304,3.4632643395578078,0.09696989320122895,1.0,39.55044532170597,1.6741020883935922,0.0004512375082350706,true
1723,2001-10-24,370,3.6431187640762217,0.12929319093497194,1.0,11.461975263408782,1.0227750338666501,0.015107854474393445,true
1744,2001-11-23,173,3.150810832303223,0.04309773031165731,1.0,179.19428411584582,8.820195681695731,0.004557006340127208,true
1744,2001-11-23,418,3.766959658903684,0.1939397864024579,0.9999999999999998,14.654578382594652,1.0000000000000444,0.005022236465646888,true
1744,2001-11-23,283,3.430878480757978,0.09696989320122895,1.0000000000000002,51.5075275511506,1.949447322311208,0.002702752933029455,true
1744,2001-11-23,323,3.54290554013988,0.0754210280454003,1.0,15.96332679562679,1.0006825786260736,0.01640709107439483,true
1765,2001-12-24,127,3.0976949236469404,0.0,0.9999999999999998,183.393827365045,12.664475999167214,0.001496058275280543,true
1765,2001-12-24,397,3.719362007887822,0.1939397864024579,1.0,13.69944769698138,1.000000000000046,0.004745122277277134,true
1765,2001-12-24,283,3.4603340561207876,0.09696989320122895,1.0,46.00348627073829,1.8801416589908917,0.001524265091689177,true
1765,2001-12-24,324,3.5639452368276014,0.08619546062331462,0.9999999999999999,16.72032453798903,1.008446231464396,0.012055254994467194,true
1786,2002-01-25,108,3.0458893332935335,0.021548865155828656,1.0,274.07018279562317,14.187411882958441,0.0013985397313533788,true
1786,2002-01-25,397,3.719362007887822,0.1939397864024579,1.0000000000000002,13.634882347180191,1.0000000000000386,0.004745122277277134,true
1786,2002-01-25,283,3.4603340561207876,0.09696989320122895,1.0000000000000007,45.67678509502688,1.8748412476674352,0.001524265091689177,true
1786,2002-01-25,324,3.5639452368276014,0.08619546062331462,0.9999999999999998,16.598139030384797,1.0083107765171766,0.012055254994467194,true
1807,2002-02-26,127,3.0976949236469404,0.0,1.0,193.21613611966967,14.334121048475717,0.001496058275280543,true
1807,2002-02-26,418,3.7711675982412283,0.1939397864024579,0.9999999999999998,14.061846988364286,1.000000000000017,0.00430883807529233,true
1807,2002-02-26,283,3.4603340561207876,0.09696989320122895,1.0000000000000002,45.34663989407611,1.8691220332094312,0.001524265091689177,true
1807,2002-02-26,324,3.5639452368276014,0.08619546062331462,1.0000000000000002,16.465333751367254,1.0081423761235542,0.012055254994467194,true
1807,2002-02-26,369,3.667556417534415,0.11851875835705761,0.9999999999999999,6.641528339353996,1.0043834456356715,0.026195041774016894,true
1828,2002-03-27,44,2.890472562233313,0.010774432577914328,1.0,90.1985985901275,6.2749769088018,0.004095955409585629,true
1828,2002-03-27,398,3.719362007887822,0.20471421898037223,1.0,9.279482906161574,1.0,0.015456399948620376,false
1828,2002-03-27,283,3.4603340561207876,0.09696989320122895,1.0000000000000002,45.60011479463236,1.8738460671201664,0.001524265091689177,true
1828,2002-03-27,324,3.5639452368276014,0.08619546062331462,0.9999999999999999,16.58289807368311,1.008423303287646,0.012055254994467194,true
1828,2002-03-27,369,3.667556417534415,0.11851875835705761,1.0,6.6862141737778025,1.0047426580778132,0.026195041774016894,true
1849,2002-04-26,130,3.0976949236469404,0.032323297733742984,1.0,233.53893598863073,12.985871482559288,0.0014290880095621232,true
1849,2002-04-26,369,3.667556417534415,0.11851875835705761,1.0000000000000002,6.317070228295822,1.0041410398668065,0.026195041774016894,true
1849,2002-04-26,397,3.719362007887822,0.1939397864024579,1.0,13.421874863283657,1.000000000000037,0.004745122277277134,true
1849,2002-04-26,283,3.4603340561207876,0.09696989320122895,1.0,45.08017061901123,1.8600191279165217,0.001524265091689177,true
1849,2002-04-26,324,3.5639452368276014,0.08619546062331462,1.0,16.144588131806337,1.0060329428199728,0.012055254994467194,true
1870,2002-05-28,87,2.994083742940127,0.021548865155828656,1.0,214.05082829665733,11.512896742690437,0.0017505053602937847,true
1870,2002-05-28,397,3.719362007887822,0.1939397864024579,1.0,13.403715411793188,1.0000000000000313,0.004745122277277134,true
1870,2002-05-28,283,3.4603340561207876,0.09696989320122895,1.0,45.03852422295226,1.8586621880590295,0.001524265091689177,true
1870,2002-05-28,324,3.5639452368276014,0.08619546062331462,1.0,16.109662786493367,1.0059943602475097,0.012055254994467194,true
1870,2002-05-28,370,3.667556417534415,0.12929319093497194,1.0,7.812324014997643,1.0044679875088232,0.016135929581056262,true
1891,2002-06-26,241,3.356722875413974,0.09696989320122895,0.9999999999999998,45.65617152584582,3.726457460950096,0.004016162581237967,true
1891,2002-06-26,397,3.719362007887822,0.1939397864024579,1.0,13.366386049376418,1.000000000000028,0.004745122277277134,true
1891,2002-06-26,283,3.4603340561207876,0.09696989320122895,0.9999999999999998,44.9617325147425,1.8572491152314483,0.001524265091689177,true
1891,2002-06-26,324,3.5639452368276014,0.08619546062331462,1.0000000000000002,16.04375605528916,1.0060691385566247,0.012055254994467194,true
1891,2002-06-26,370,3.667556417534415,0.12929319093497194,1.0,7.673165943258659,1.0038645628806846,0.016135929581056262,true
1912,2002-07-26,333,3.5639452368276014,0.22047023722725356,0.9999999999999999,1.6677232614150088,1.0,0.008049651245204185,false
1912,2002-07-26,394,3.719362007887822,0.19453256225934137,1.0,14.19716853975361,1.0002472362847221,0.005327807038490451,true
1912,2002-07-26,282,3.4603340561207876,0.10375069987164873,1.0,48.28204045835882,1.9797443703611244,0.004702826752561351,true
1912,2002-07-26,368,3.667556417534415,0.12968837483956092,0.9999999999999999,7.974669446973037,1.004547508610277,0.015784941333905112,true
1912,2002-07-26,301,3.5121396464741945,0.07781302490373655,0.9999999999999999,23.22560171736749,1.0155933464004108,0.011381664191830336,true
1933,2002-08-26,263,3.408528465767381,0.12968837483956092,0.9999999999999998,20.940385093816875,1.652068553060123,0.011117743098624507,true
1933,2002-08-26,415,3.7711675982412283,0.19453256225934137,1.0,15.584691093517844,1.000001075982929,0.0037800728646814026,true
1933,2002-08-26,368,3.667556417534415,0.12968837483956092,1.0,8.5602610641545,1.005390691977104,0.015784941333905112,true
1933,2002-08-26,282,3.4603340561207876,0.10375069987164873,0.9999999999999998,50.95352835779609,2.0071487481186865,0.004702826752561351,true
1933,2002-08-26,301,3.5121396464741945,0.07781302490373655,1.0,26.01733900227493,1.017335297481334,0.011381664191830336,true
1933,2002-08-26,353,3.615750827181008,0.20750139974329745,1.0000000000000002,10.565935547039732,1.0000000000000002,0.01805714629061768,true
1954,2002-09-25,350,3.615750827181008,0.16859488729142919,1.0,35.255142737719595,1.6755406950326817,0.007396532865928326,true
1954,2002-09-25,282,3.4603340561207876,0.10375069987164873,0.9999999999999998,55.44849359801925,2.233039797170099,0.004702826752561351,true
1954,2002-09-25,415,3.7711675982412283,0.19453256225934137,1.0,18.189150872240322,1.0000008560197657,0.0037800728646814026,true
1954,2002-09-25,301,3.5121396464741945,0.07781302490373655,1.0000000000000002,27.85763845928287,1.0156589444836581,0.011381664191830336,true
1954,2002-09-25,353,3.615750827181008,0.20750139974329745,0.9999999999999997,10.839997093011277,1.0000000000000009,0.01805714629061768,true
1975,2002-10-24,302,3.5121396464741945,0.09078186238769265,0.9999999999999998,34.208705034699186,8.414237091115963,0.004695088855341574,true
1975,2002-10-24,353,3.615750827181008,0.20750139974329745,1.0,11.09269218456813,1.000000000000002,0.01805714629061768,true
1975,2002-10-24,368,3.667556417534415,0.12968837483956092,0.9999999999999999,18.992762851559522,1.0080823825288883,0.015784941333905112,true
1975,2002-10-24,415,3.7711675982412283,0.19453256225934137,1.0,21.580432896491537,1.0000007917990938,0.0037800728646814026,true
1975,2002-10-24,282,3.4603340561207876,0.10375069987164873,0.9999999999999996,59.309853518294005,2.2937315520420243,0.004702826752561351,true
1975,2002-10-24,344,3.615750827181008,0.09078186238769265,0.9999999999999998,17.227157144188098,1.000173899971881,0.020843600053796086,true
1996,2002-11-22,150,3.1495005140003474,0.025937674967912182,0.9999999999999999,255.67388807499066,12.413263347417665,0.0019430162514911206,true
1996,2002-11-22,415,3.7711675982412283,0.19453256225934137,1.0000000000000002,21.338916288600938,1.0945495302406874,0.0037800728646814026,true
1996,2002-11-22,367,3.667556417534415,0.11671953735560482,1.0,10.730826915190816,1.00000118646594,0.02792685589680923,false
1996,2002-11-22,311,3.5121396464741945,0.20750139974329745,0.9999999999999999,2.357718224240345,1.0000000188761597,0.0371151817045342,false
1996,2002-11-22,350,3.615750827181008,0.16859488729142919,1.0,39.99729188460211,1.1590336560352186,0.007111331987141557,true
2017,2002-12-24,192,3.2531116947071608,0.025937674967912182,1.0,197.26111378122636,10.648019289444402,0.00444164150794716,true
2017,2002-12-24,415,3.7711675982412283,0.19453256225934137,0.9999999999999999,21.51497082191031,1.0954049530330463,0.0037800728646814026,true
2017,2002-12-24,311,3.5121396464741945,0.20750139974329745,0.9999999999999999,2.4613641957066434,1.0000000388731038,0.0371151817045342,false
2017,2002-12-24,367,3.667556417534415,0.11671953735560482,1.0,11.119018683195717,1.1275943641007893,0.02792685589680923,false
2017,2002-12-24,350,3.615750827181008,0.16859488729142919,0.9999999999999999,40.66733941504689,1.1954717883626154,0.007111331987141557,true
2017,2002-12-24,366,3.667556417534415,0.10375069987164873,1.0,8.95820736210067,1.0000000017010182,0.04058368735117597,false
2038,2003-01-27,322,3.5639452368276014,0.07781302490373655,1.0,14.865471096613874,1.0000000000020117,0.018402977202284412,true
2038,2003-01-27,415,3.7711675982412283,0.19453256225934137,1.0,21.6300426659638,1.0953076037848175,0.0037800728646814026,true
2038,2003-01-27,311,3.5121396464741945,0.20750139974329745,1.0,2.5250247729555215,1.000000056549237,0.0371151817045342,false
2038,2003-01-27,367,3.667556417534415,0.11671953735560482,0.9999999999999996,12.255821370062522,1.1207907945313114,0.02792685589680923,false
2038,2003-01-27,350,3.615750827181008,0.16859488729142919,1.0,41.04155490572354,1.2157701949364526,0.007111331987141557,true
2059,2003-02-26,282,3.4603340561207876,0.10375069987164873,0.9999999999999999,77.22312444732056,3.6469760067637167,0.004304596821894238,true
2059,2003-02-26,311,3.5121396464741945,0.20750139974329745,1.0000000000000002,2.532787811942979,1.000000060051994,0.0371151817045342,false
2059,2003-02-26,415,3.7711675982412283,0.19453256225934137,1.0,21.75655362977357,1.1000806061700867,0.0037800728646814026,true
2059,2003-02-26,367,3.667556417534415,0.11671953735560482,1.0,15.447553393243634,1.1036513104827979,0.02792685589680923,false
2059,2003-02-26,350,3.615750827181008,0.16859488729142919,0.9999999999999999,41.329423825238095,1.2318478754275688,0.007111331987141557,true
2059,2003-02-26,344,3.615750827181008,0.09078186238769265,1.0,12.05069499436796,1.0000000000705194,0.04383672923156623,false
2080,2003-03-27,217,3.3049172850605677,0.07781302490373655,1.0,98.43200942885994,6.164685720480915,0.003329934415070769,true
2080,2003-03-27,415,3.7711675982412283,0.19453256225934137,1.0,21.697263540627237,1.0959611802649365,0.0037800728646814026,true
2080,2003-03-27,311,3.5121396464741945,0.20750139974329745,1.0,2.5466089063577115,1.000000061307006,0.0371151817045342,false
2080,2003-03-27,367,3.667556417534415,0.11671953735560482,0.9999999999999999,15.34464066366884,1.1075172357408736,0.02792685589680923,false
2080,2003-03-27,350,3.615750827181008,0.16859488729142919,1.0,42.4606587354322,1.2615562684126833,0.007111331987141557,true
2080,2003-03-27,344,3.615750827181008,0.09078186238769265,0.9999999999999997,12.056422324739263,1.0000000000827498,0.04383672923156623,false
2101,2003-04-28,106,3.0458893332935335,0.0,1.0,160.51246608822817,11.432416941446792,0.004331125544527303,true
2101,2003-04-28,415,3.7711675982412283,0.19453256225934137,1.0000000000000002,21.5950186434313,1.0955487266164043,0.0037800728646814026,true
2101,2003-04-28,311,3.5121396464741945,0.20750139974329745,0.9999999999999997,2.5113495927092573,1.0000000557246642,0.0371151817045342,false
2101,2003-04-28,367,3.667556417534415,0.11671953735560482,0.9999999999999999,15.272902447998066,1.1026683565186193,0.02792685589680923,false
2101,2003-04-28,350,3.615750827181008,0.16859488729142919,1.0,42.28758620585994,1.253005214424778,0.007111331987141557,true
2101,2003-04-28,344,3.615750827181008,0.09078186238769265,1.0000000000000002,12.020115270063567,1.000000000067636,0.04383672923156623,false
2122,2003-05-28,85,2.994083742940127,0.0,1.0000000000000002,157.679363597871,9.406970877349526,0.0003534720568092453,true
2122,2003-05-28,415,3.7711675982412283,0.19453256225934137,1.0000000000000002,21.690915642030347,1.0974842361542732,0.0037800728646814026,true
2122,2003-05-28,311,3.5121396464741945,0.20750139974329745,0.9999999999999998,2.523985430181098,1.0000000545557637,0.0371151817045342,false
2122,2003-05-28,367,3.667556417534415,0.11671953735560482,1.0000000000000002,15.329791634992612,1.106186102577311,0.02792685589680923,false
2122,2003-05-28,350,3.615750827181008,0.16859488729142919,0.9999999999999999,42.41000653065864,1.2590613481194464,0.007111331987141557,true
2122,2003-05-28,344,3.615750827181008,0.09078186238769265,1.0,12.054607408411442,1.0000000000684963,0.04383672923156623,false
2143,2003-06-26,66,2.94227815258672,0.025937674967912182,1.0000000000000002,115.59900619447247,6.619301884046255,0.007455905089524031,true
2143,2003-06-26,415,3.7711675982412283,0.19453256225934137,0.9999999999999999,21.830635873177464,1.10062895793247,0.0037800728646814026,true
2143,2003-06-26,311,3.5121396464741945,0.20750139974329745,1.0,2.5338700047553213,1.0000000488539036,0.0371151817045342,false
2143,2003-06-26,367,3.667556417534415,0.11671953735560482,0.9999999999999998,15.360474841895424,1.1125760618712792,0.02792685589680923,false
2143,2003-06-26,350,3.615750827181008,0.16859488729142919,0.9999999999999999,42.534487780493585,1.2649087582358542,0.007111331987141557,true
2143,2003-06-26,344,3.615750827181008,0.09078186238769265,1.0,12.06283326066551,1.000000000064381,0.04383672923156623,false
2164,2003-07-28,43,2.9069565395091033,0.0,1.0,131.2440277684439,7.781658894846491,0.004399544883625642,true
2164,2003-07-28,415,3.77208337475655,0.19453256225934137,0.9999999999999999,21.646517391635136,1.0951529072653212,0.0034334112433553952,true
2164,2003-07-28,311,3.5176343055661246,0.20750139974329745,0.9999999999999999,2.6813275291701753,1.0000000713627908,0.03537584255874541,false
2164,2003-07-28,367,3.67030374708038,0.11671953735560482,1.0000000000000002,14.469106859419753,1.1314525323039832,0.028770699176945465,false
2164,2003-07-28,350,3.6194139332422948,0.16859488729142919,1.0,42.526387473442306,1.246593394468711,0.00618629784581747,true
2164,2003-07-28,344,3.6194139332422948,0.09078186238769265,0.9999999999999998,11.170002624911552,1.0000000000381828,0.04659629630826557,false
2185,2003-08-26,65,2.9578463533471884,0.012968837483956091,1.0,195.96141786466666,10.648662161284257,0.0008886174740400501,true
2185,2003-08-26,311,3.5176343055661246,0.20750139974329745,0.9999999999999999,2.706644647887668,1.00000008028006,0.03537584255874541,false
2185,2003-08-26,415,3.77208337475655,0.19453256225934137,0.9999999999999999,21.83273982397531,1.101562825640788,0.0034334112433553952,true
2185,2003-08-26,367,3.67030374708038,0.11671953735560482,1.0000000000000004,13.972718254250676,1.13400192873267,0.028770699176945465,false
2185,2003-08-26,350,3.6194139332422948,0.16859488729142919,0.9999999999999999,42.96647087466796,1.2706211244635235,0.00618629784581747,true
2185,2003-08-26,344,3.6194139332422948,0.09078186238769265,1.0000000000000002,11.314034553387213,1.0000000000385738,0.04659629630826557,false
2206,2003-09-25,129,3.1105157948614437,0.025937674967912182,1.0,238.7229798798691,12.775769258920725,0.003391219253646188,true
2206,2003-09-25,311,3.5176343055661246,0.20750139974329745,1.0,2.5552558465735147,1.0000000844676946,0.03537584255874541,false
2206,2003-09-25,367,3.67030374708038,0.11671953735560482,0.9999999999999996,12.880073724206648,1.011786273683064,0.028770699176945465,false
2206,2003-09-25,300,3.5176343055661246,0.06484418741978046,1.0,26.995543854347112,1.0028071132037932,0.006590203571073226,true
2206,2003-09-25,370,3.67030374708038,0.1556260498074731,1.0000000000000002,29.019983647764874,1.2988393753900396,0.007315496170133697,true
2206,2003-09-25,350,3.6194139332422948,0.16859488729142919,1.0,31.884784636330735,1.0000000134819729,0.00618629784581747,true
2227,2003-10-24,24,2.855340000699865,0.025937674967912182,1.0,26.98336678028041,5.778189328838974,0.017444559678899355,true
2227,2003-10-24,368,3.657949422570779,0.12968837483956092,0.9999999999999998,21.458629655054068,1.0021757681724672,0.014161554022402469,true
2227,2003-10-24,311,3.5074601559699827,0.20750139974329745,0.9999999999999999,2.1056475950362277,1.0,0.03914750659739869,false
2227,2003-10-24,300,3.5074601559699827,0.06484418741978046,1.0,28.28639573175102,1.006194998131119,0.004119586765410424,true
2227,2003-10-24,370,3.657949422570779,0.1556260498074731,1.0,25.73491087521721,2.1896017709156514,0.002493859726959929,true
2227,2003-10-24,349,3.607786333703847,0.1556260498074731,0.9999999999999998,32.440803973345645,1.0000010819432137,0.007764957611616844,true
2248,2003-11-24,43,2.8817812137085332,0.0,1.0,151.95140452164063,8.21588632816152,0.0003380865566700031,true
2248,2003-11-24,311,3.499552864017228,0.20750139974329745,0.9999999999999998,1.881223826604549,1.0,0.03916214183678986,false
2248,2003-11-24,368,3.653995776594402,0.12968837483956092,1.0000000000000002,22.631295341340767,1.0026235319511947,0.015302181279549456,true
2248,2003-11-24,300,3.499552864017228,0.06484418741978046,1.0000000000000002,29.492816600164662,1.0098529901618574,0.006939151779878567,true
2248,2003-11-24,370,3.653995776594402,0.1556260498074731,0.9999999999999999,26.677979438429595,1.8821531253936625,0.0061475135190732924,true
2248,2003-11-24,349,3.602514805735344,0.1556260498074731,1.0000000000000002,31.87814500060148,1.000000854635766,0.009927126226067003,true
2269,2003-12-24,22,2.799110572879051,0.0,1.0000000000000002,74.37768351914045,7.947561449792959,1.6408298741943383e-6,true
2269,2003-12-24,332,3.5428260269893324,0.20750139974329745,1.0,3.786675394096407,1.0,0.024753023714076235,true
2269,2003-12-24,368,3.6490710918622296,0.12968837483956092,0.9999999999999999,24.762934178501276,1.0036336265971872,0.01788130260229396,true
2269,2003-12-24,300,3.4897034945528835,0.06484418741978046,1.0,32.039515526348204,1.0190969731612138,0.012277074350527259,true
2269,2003-12-24,370,3.6490710918622296,0.1556260498074731,1.0000000000000004,28.24870107883511,2.1962696372126467,0.010992811357248314,true
2269,2003-12-24,349,3.5959485594257807,0.1556260498074731,1.0,31.37599778026462,1.000000659345359,0.01383978482784051,true
2290,2004-01-27,22,2.720322127871479,0.0,1.0,28.04828782965594,2.608193045591072,0.0016309783997225935,true
2290,2004-01-27,321,3.52209222567155,0.06484418741978046,0.9999999999999999,20.72338553288917,1.0028340902977293,0.010965994701740325,true
2290,2004-01-27,332,3.52209222567155,0.20750139974329745,1.0,2.531332366156959,1.0,0.03454738360154768,false
2290,2004-01-27,389,3.6939001037715653,0.12968837483956092,0.9999999999999998,9.897194280633858,1.1258058262892083,0.03155458078587137,false
2290,2004-01-27,370,3.6366308110715604,0.1556260498074731,1.0,31.488058559844482,1.9969404755104079,0.004912919260926949,true
2290,2004-01-27,349,3.5793615183715555,0.1556260498074731,0.9999999999999998,29.10342666242817,1.0000003266808888,0.011036071061648759,true
2311,2004-02-26,23,2.720322127871479,0.012968837483956091,1.0000000000000002,23.871444429326598,2.4866098575065436,0.012616233770367505,true
2311,2004-02-26,320,3.52209222567155,0.051875349935824364,1.0000000000000002,17.950089021564125,1.0000195921211184,0.018180234759510902,false
2311,2004-02-26,332,3.52209222567155,0.20750139974329745,1.0,2.513006146150514,1.0,0.03454738360154768,false
2311,2004-02-26,389,3.6939001037715653,0.12968837483956092,0.9999999999999997,10.595358731983024,1.1090503206323767,0.03155458078587137,false
2311,2004-02-26,370,3.6366308110715604,0.1556260498074731,0.9999999999999998,31.72501016779498,1.9992890276321853,0.004912919260926949,true
2311,2004-02-26,349,3.5793615183715555,0.1556260498074731,0.9999999999999998,28.980916429659178,1.000000234753748,0.011036071061648759,true
2332,2004-03-26,67,2.8348607132714894,0.038906512451868276,1.0,20.564979338053963,1.2728343263727566,0.016429315003226842,true
2332,2004-03-26,299,3.464822932971545,0.051875349935824364,0.9999999999999999,28.580009089299878,1.0011032166628815,0.00767950013354968,true
2332,2004-03-26,332,3.52209222567155,0.20750139974329745,1.0,2.5385211021349035,1.0,0.03454738360154768,false
2332,2004-03-26,389,3.6939001037715653,0.12968837483956092,0.9999999999999998,11.4405194472971,1.103316420186462,0.03155458078587137,false
2332,2004-03-26,370,3.6366308110715604,0.1556260498074731,0.9999999999999998,31.98129684397147,1.0000010704329823,0.004912919260926949,true
2332,2004-03-26,349,3.5793615183715555,0.1556260498074731,0.9999999999999999,29.110357770744717,1.6727400741860357,0.011036071061648759,true
2353,2004-04-27,22,2.6982047267900486,0.0,1.0000000000000004,56.62140934917512,3.536104970683043,0.005878683236682187,true
2353,2004-04-27,320,3.5162718569659104,0.051875349935824364,0.9999999999999998,18.881144245616124,1.0000358369013667,0.015432105686251155,false
2353,2004-04-27,332,3.5162718569659104,0.20750139974329745,1.0,2.372290381312429,1.0,0.03573631979917825,false
2353,2004-04-27,389,3.6915719562893097,0.12968837483956092,1.0,13.725376889723549,1.1095839356809172,0.03121282880628285,false
2353,2004-04-27,391,3.6915719562893097,0.1556260498074731,1.0,21.376408615538608,1.1473627034903693,0.0061405994346153655,true
2353,2004-04-27,349,3.5747052234070438,0.1556260498074731,1.0,29.024747073492858,1.0000001147846511,0.011640985747766149,true
2374,2004-05-26,46,2.7566380932311816,0.038906512451868276,1.0000000000000002,12.93791186088089,3.679200232902555,0.013504463606233062,false
2374,2004-05-26,332,3.5162718569659104,0.20750139974329745,1.0000000000000002,2.3952634518130504,1.0,0.03573631979917825,false
2374,2004-05-26,389,3.6915719562893097,0.12968837483956092,1.0,14.44909964718193,1.1069615235307042,0.03121282880628285,false
2374,2004-05-26,320,3.5162718569659104,0.051875349935824364,0.9999999999999999,18.851814216980515,1.0000372128090058,0.015432105686251155,false
2374,2004-05-26,391,3.6915719562893097,0.1556260498074731,0.9999999999999998,21.53736372258379,1.1534802070812888,0.0061405994346153655,true
2374,2004-05-26,349,3.5747052234070438,0.1556260498074731,0.9999999999999998,29.11630581590811,1.0000000840720888,0.011640985747766149,true
2395,2004-06-28,43,2.7547088320422555,0.0,1.0,102.559491604082,10.923127530024543,0.0051964409075224436,true
2395,2004-06-28,311,3.457195403461802,0.20750139974329745,1.0000000000000002,1.346401715249523,1.0,0.032905774162590086,false
2395,2004-06-28,389,3.6913575939349843,0.12968837483956092,1.0,16.15986979056961,1.1148664435036075,0.03118991226226772,false
2395,2004-06-28,320,3.5157359510800976,0.051875349935824364,1.0,19.542727497752633,1.0000551447970174,0.01526601646994842,false
2395,2004-06-28,391,3.6913575939349843,0.1556260498074731,0.9999999999999999,22.15841355849573,1.1757340307711033,0.00602303131770343,true
2395,2004-06-28,349,3.5742764986983935,0.1556260498074731,1.0,29.882282312675418,1.0000000830483247,0.011787945869522155,true
2416,2004-07-28,67,2.7997667610051544,0.038906512451868276,0.9999999999999998,60.11710707447039,3.8922826523844725,0.0020089541573951905,true
2416,2004-07-28,389,3.689771403504938,0.12968837483956092,1.0,18.408763499566334,1.137549464395513,0.03106581473819492,true
2416,2004-07-28,320,3.511770475004981,0.051875349935824364,1.0,20.908069595215956,1.0001224381943377,0.014600469355701123,true
2416,2004-07-28,311,3.4524368321716623,0.20750139974329745,1.0000000000000002,1.3662391791149253,1.0,0.03317908911647009,false
2416,2004-07-28,391,3.689771403504938,0.1556260498074731,1.0,23.036721801809513,1.2227008327559497,0.005343325245006772,true
2416,2004-07-28,349,3.5711041178383,0.1556260498074731,1.0,30.6246177767723,1.0000000933422084,0.013261122223903443,true
2437,2004-08-26,25,2.6810994753385167,0.038906512451868276,0.9999999999999999,23.05792228130071,4.121687768595424,0.017532113554739836,false
2437,2004-08-26,320,3.511770475004981,0.051875349935824364,1.0,21.91250478604475,1.000215596936952,0.014600469355701123,true
2437,2004-08-26,311,3.4524368321716623,0.20750139974329745,0.9999999999999996,1.4357175114047116,1.0,0.03317908911647009,false
2437,2004-08-26,389,3.689771403504938,0.12968837483956092,0.9999999999999998,19.873446814843255,1.1634923588244084,0.03106581473819492,true
2437,2004-08-26,391,3.689771403504938,0.1556260498074731,1.0,23.603873245214675,1.2617377169285882,0.005343325245006772,true
