Window,Date,Food,Beer,Smoke,Games,Books,Hshld,Clths,Hlth,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal,Oil,Util,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin,Other
22,1996-09-23,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.12434764111214185,0.10849628802462223,0.058554616367431034,0.08256721911798616,0.15,0.0,0.0,0.0,0.026034235377818724,0.0,0.0,0.0,0.0,0.15,0.0
23,1996-10-22,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.09165199544232532,0.09772300490795087,0.06391193931327434,0.09567807874104092,0.15,0.0,0.0,0.0,0.05103498159540856,0.0,0.0,0.0,0.0,0.15,0.0
24,1996-11-20,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.08368026732513838,0.09509630394590603,0.06521814144157964,0.09887471872647116,0.15,0.0,0.0,0.0,0.057130568560904815,0.0,0.0,0.0,0.0,0.15,0.0
25,1996-12-20,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.010783990459790923,0.07107682940325642,0.0771625116693801,0.12810591552486328,0.15,0.0,0.0,0.0,0.11287075294270932,0.0,0.0,0.0,0.0,0.15,0.0
26,1997-01-22,0.15,0.0,0.006212375818902741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.06655783156083069,0.08099632127862824,0.12514143396433497,0.15,0.0,0.0,0.0,0.12109203737730342,0.0,0.0,0.0,0.0,0.15,0.0
27,1997-02-21,0.15,0.0,0.008290776412820515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.06623476533931896,0.08168778799293434,0.12270289670217256,0.15,0.0,0.0,0.0,0.12108377355275371,0.0,0.0,0.0,0.0,0.15,0.0
28,1997-03-24,0.15,0.007340187591308837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015481931166012455,0.0,0.0,0.0,0.15,0.0,0.06814584603527034,0.07670823151936076,0.15,0.15,0.0,0.0,0.0,0.08232380368804759,0.0,0.0,0.0,0.0,0.15,0.0
29,1997-04-23,0.05677293303938272,0.0,0.06921130870145391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14228184001378025,0.0,0.0,0.0,0.10580550547950617,0.15,0.0828494083325474,0.05801842956075111,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506057487257839,0.0
30,1997-05-22,0.0436759088480483,0.0,0.07182131168421446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.010018586789533972,0.06471503562637461,0.15,0.0659065122670508,0.06211064419434223,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0817520005904355,0.0
31,1997-06-23,0.06726297076412018,0.0,0.055722165890841405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.00478946152185236,0.09037027954803155,0.15,0.038652476473204515,0.07875301280969844,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06444963299225169,0.0
32,1997-07-23,0.03837173782012261,0.0,0.05410842758656172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.010615706873633996,0.09701577086129451,0.15,0.03839761462297516,0.08230195192130829,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07918879031410372,0.0
33,1997-08-21,0.010789153597862595,0.0,0.03301065627426835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.012426590578022,0.0,0.15,0.15,0.0567948096382978,0.09244826131099977,0.12355231594703175,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07097821265351778,0.0
34,1997-09-22,0.013773839497341931,0.0,0.03389553068767487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.01159902529696237,0.0,0.15,0.15,0.05781564047418971,0.0915302298312421,0.12410857280161722,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672771614109718,0.0
35,1997-10-21,0.014045169216270376,0.0,0.0691533373597854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.009153669864354284,0.0,0.08071056524960306,0.15,0.08443788233661069,0.05514520833298776,0.14843808041727302,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08891608722311542,0.0
36,1997-11-19,0.0,0.15,0.0,0.0,0.15,0.0,0.11093262501054081,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390673749894592,0.0
37,1997-12-19,0.0,0.15,0.0,0.0,0.15,0.0,0.1476677531752275,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10233224682477249,0.0
38,1998-01-22,0.0,0.15,0.0,0.0,0.15,0.0,0.14933458489778922,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10066541510221078,0.0
39,1998-02-23,0.0,0.15,0.0,0.0,0.15,0.0,0.130679038987196,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11932096101280401,0.0
40,1998-03-24,0.0,0.15,0.0,0.0,0.15,0.0,0.12945202425539487,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12054797574460513,0.0
41,1998-04-23,0.0,0.15,0.0,0.0,0.15,0.0,0.11681288493065729,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13318711506934272,0.0
42,1998-05-22,0.0,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.014305858806404528,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08569414119359546,0.0
43,1998-06-23,0.0,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.03767308804284965,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06232691195715033,0.0
44,1998-07-23,0.0,0.15,0.0,0.0,0.15,0.07610682801470321,0.15,0.0,0.0,0.023893171985296766,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1998-08-21,0.0,0.15,0.0725824042656325,0.0,0.15,0.0,0.15,0.0,0.0,0.027417595734367473,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1998-09-22,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.08251204334554163,0.0,0.0,0.0,0.11013968211620422,0.0,0.0,0.0,0.05734827453825414,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
47,1998-10-21,0.15,0.0,0.15,0.0,0.15,0.03938625884907049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07584007602561578,0.13477366512531372,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
48,1998-11-19,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03800640953237022,0.0,0.0,0.0,0.07547618982089135,0.13651740064673837,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
49,1998-12-21,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03919932304470091,0.0,0.0,0.0,0.07174089340071996,0.13905978355457918,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
50,1999-01-22,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04119869266295724,0.0917929113832311,0.15,0.11700839595381163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
51,1999-02-23,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003741894073586015,0.0,0.0,0.0,0.02291992712276209,0.07333817880365189,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
52,1999-03-24,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054697308221536206,0.0,0.0,0.0,0.05230503086989702,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14299766090856678
53,1999-04-23,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14506088723516358,0.0,0.0,0.0,0.032841109794092896,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07209800297074352
54,1999-05-24,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07123049949994695,0.0,0.0,0.0,0.05416118437190359,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12460831612814946
55,1999-06-23,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07549324735262145,0.0,0.0,0.0,0.04856758629875851,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12593916634862004
56,1999-07-23,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11823690551723198,0.0,0.0,0.0,0.03794727563264781,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938158188501202
57,1999-08-23,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11391602204297395,0.0,0.0,0.0,0.026298649061488762,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10978532889553727
58,1999-09-22,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005512649239606241,0.0,0.0,0.0,0.008484752645480015,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08600259811491372
59,1999-10-21,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.00788942257639982,0.0,0.0,0.0,0.0,0.08225396329165381,0.0,0.0,0.0,0.0,0.15,0.15,0.08821033456127478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07164627957067157
60,1999-11-19,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.03220325090663701,0.0,0.0,0.0,0.0,0.05742406707635984,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010372682017003117
61,1999-12-21,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.03876488791598342,0.0,0.0,0.0,0.0,0.08657351161872577,0.0,0.0,0.0,0.0,0.15,0.15,0.12466160046529079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2000-01-21,0.15,0.0,0.10623671201969472,0.0,0.15,0.0,0.0,0.0,0.10671790599814279,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.15,0.0370453819821625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2000-02-22,0.15,0.0,0.06520635819896131,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.14662668229742826,0.0,0.038166959503610424,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2000-03-22,0.15,0.0,6.860301080240489e-5,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.09993139698919756,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2000-04-20,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.14754241096506016,0.0,0.0,0.15,0.0,0.10245758903493983,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2000-05-22,0.15,0.0,0.15,0.0,0.05410597863781428,0.0,0.0,0.0,0.0458940213621857,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2000-06-21,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.01777996877824314,0.0,0.0,0.15,0.0,0.08222003122175683,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2000-07-21,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.10991131795869205,0.0,0.0,0.15,0.0,0.14008868204130795,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2000-08-21,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1461980325985495,0.0,0.0,0.15,0.0,0.1038019674014505,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2000-09-20,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0406750420242415,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05932495797575848
71,2000-10-19,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.07741112434087427,0.0,0.0,0.15,0.0,0.022588875659125707,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2000-11-17,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.13283889767196758,0.0,0.0,0.15,0.0,0.11716110232803242,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2000-12-19,0.15,0.0,0.15,0.0,0.1418773552586504,0.0,0.0,0.0,0.10812264474134961,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2001-01-22,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.05040227629513332,0.0,0.0,0.15,0.0,0.049597723704866654,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2001-02-21,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.008227333757331687,0.15,0.15,0.0,0.0,0.0,0.0,0.09177266624266829,0.0,0.0,0.0,0.0,0.0
76,2001-03-22,0.15,0.0,0.15,0.0,0.14752155172413803,0.0,0.0,0.0,0.10247844827586197,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2001-04-23,0.15,0.0,0.15,0.0,0.12272303388249925,0.0,0.0,0.0,0.12727696611750075,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2001-05-22,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0960754509395176,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.003924549060482382,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2001-06-21,0.15,0.0,0.15,0.0,0.1349763224763227,0.0,0.0,0.0,0.11502367752367729,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2001-07-23,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.11942086398792601,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.130579136012074,0.0,0.0,0.0,0.0,0.0
81,2001-08-21,0.15,0.0,0.15,0.0,0.11989674344718021,0.0,0.0,0.0,0.1301032565528198,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2001-09-26,0.15,0.0,0.15,0.0,0.06599042374252291,0.0,0.0,0.0,0.15,0.0,0.0,0.12263737507027099,0.0,0.0,0.0,0.0,0.06137220118720609,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2001-10-25,0.15,0.0,0.15,0.0,0.09659331787142043,0.0,0.0,0.0,0.12901591999642484,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.024390762132154714,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2001-11-26,0.15,0.0,0.15,0.0,0.13767961639022333,0.0,0.0,0.0,0.11116072428903025,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0011596593207463893,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2001-12-26,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.09173475179759447,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.005181978949216994,0.0,0.0,0.0,0.003083269253188524,0.0
86,2002-01-28,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.08967177392653895,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0061818190640974885,0.0,0.0,0.0,0.004146407009363528,0.0
87,2002-02-27,0.15,0.0,0.15,0.0,0.13756598403515302,0.0,0.0,0.0,0.11125838722925756,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0011756287355894114,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2002-03-28,0.15,0.0,0.15,0.0,0.1446965369503955,0.0,0.0,0.0,0.13887662076379234,0.0,0.0,0.11642684228581221,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2002-04-29,0.15,0.0,0.15,0.0,0.1433520002070757,0.0,0.0,0.0,0.1300562532388857,0.0,0.0,0.12659174655403865,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2002-05-29,0.15,0.0,0.15,0.0,0.13152026381857507,0.0,0.0,0.0,0.15,0.0,0.0,0.11126201428560577,0.0,0.0,0.0,0.0,0.007217721895819175,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2002-06-27,0.15,0.0,0.15,0.0,0.13389437989742062,0.0,0.0,0.0,0.15,0.0,0.0,0.1158090478133025,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.00029657228927689806,0.0,0.0,0.0,0.0,0.0
92,2002-07-29,0.07791832099679893,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1486935231730788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.023388155830122305,0.0
93,2002-08-27,0.08359333819407846,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.14021783225462592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.02618882955129561,0.0
94,2002-09-26,0.06928874632873701,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.009757357927873063,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.020953895743389888,0.0
95,2002-10-25,0.13533531072430316,0.0,0.15,0.0,0.061486171501086526,0.0,0.0,0.0,0.0,0.0422141586127346,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.010964359161875699,0.0
96,2002-11-25,0.1421371580981486,0.0,0.14550095171089036,0.0,0.12572661347750191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.1366352767134591,0.0,0.0,0.0,0.0,0.0
97,2002-12-26,0.1395745780847168,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.060426306800769276,0.0,0.007777006743619801,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.04222210837089414,0.0
98,2003-01-28,0.11103790616103523,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0713971997536935,0.0,0.03653189875076713,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.031032995334504133,0.0
99,2003-02-27,0.05830105027563061,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.09167185359589113,0.0,0.08967196550377506,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.010355130624703189,0.0
100,2003-03-28,0.10757133247490162,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.07272939876447947,0.0,0.040026345967270144,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.029672922793348697,0.0
101,2003-04-29,0.12259610058637571,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.06695293121971689,0.0,0.024887233905024207,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.03556373428888321,0.0
102,2003-05-29,0.05081921521261544,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.09454388059558763,0.0,0.09722241179355066,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0074144923982462614,0.0
103,2003-06-27,0.050820406557580834,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.09454124042260924,0.0,0.09722692004996003,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0074114329698499294,0.0
104,2003-07-29,0.05082101974762113,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.09453988149177604,0.0,0.09722924063847624,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.007409858122126578,0.0
105,2003-08-27,0.05081991298785211,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.09454233427802748,0.0,0.09722505198915102,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.007412700744969324,0.0
106,2003-09-26,0.0,0.10399372398154125,0.09315360537430901,0.0,0.15,0.049626732792727085,0.0,0.0501824647470207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.019043536841475077,0.0,0.0,0.0,0.0,0.0839999362629268,0.15,0.0,0.0,0.15,0.0
107,2003-10-27,0.0,0.10468140423346357,0.09334081459167194,0.0,0.15,0.04813510737057748,0.0,0.0516336912837405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01884598346867918,0.0,0.0,0.0,0.0,0.0833629990518673,0.15,0.0,0.0,0.15,0.0
108,2003-11-25,0.0,0.10538562762881783,0.0935325273073832,0.0,0.15,0.046607599003250996,0.0,0.05311982887756045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01864367760275197,0.0,0.0,0.0,0.0,0.08271073958023545,0.15,0.0,0.0,0.15,0.0
109,2003-12-26,0.0,0.10572261244495045,0.09362426563172802,0.0,0.15,0.04587665605290315,0.0,0.05383097509494638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.018546870246617737,0.0,0.0,0.0,0.0,0.0823986205288543,0.15,0.0,0.0,0.15,0.0
110,2004-01-28,0.0,0.1059779170688861,0.0936937679276064,0.0,0.15,0.04532288298621507,0.0,0.05436974986728403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.018473527578138943,0.0,0.0,0.0,0.0,0.08216215457186957,0.15,0.0,0.0,0.15,0.0
111,2004-02-27,0.0,0.10616356881369181,0.09374430842428408,0.0,0.15,0.044920191744387335,0.0,0.05476153468888178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.018420194449416404,0.0,0.0,0.0,0.0,0.08199020187933856,0.15,0.0,0.0,0.15,0.0
112,2004-03-29,0.0,0.10607713511912362,0.09372077833649663,0.0,0.15,0.04510767229749424,0.0,0.054579131826781625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.018445024700073052,0.0,0.0,0.0,0.0,0.08207025772003083,0.15,0.0,0.0,0.15,0.0
113,2004-04-28,0.0,0.10604773311079484,0.09371277414506925,0.0,0.15,0.04517144725020756,0.0,0.054517084143902335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01845347116577442,0.0,0.0,0.0,0.0,0.0820974901842516,0.15,0.0,0.0,0.15,0.0
114,2004-05-27,0.0,0.10565607145151168,0.09360615098992202,0.0,0.15,0.04602098798637549,0.0,0.05369055222269909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01856598581901446,0.0,0.0,0.0,0.0,0.08246025153047744,0.15,0.0,0.0,0.15,0.0
115,2004-06-29,0.0,0.10585763644833812,0.09366102359595706,0.0,0.15,0.04558377982026831,0.0,0.05411591911814449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.018508081208783462,0.0,0.0,0.0,0.0,0.08227355980850856,0.15,0.0,0.0,0.15,0.0
